id	ttext
413979827633680384	Сегодня такая #пятница, что и не пятница вовсе( завтра все равно на работу
413980766490484736	А я еще в следующем году собиралась на игры поехать...Тьфу ты!Не судьба увидеть любимок!;(( В общем,лучше б я не смотрела списки вышки #КВН
413981494533980161	Дана и Уля,не пришли в школу,заболели,очень скучно без них((( #выздоравлювайте
413981495087628288	Спорим,после концерта в Москве Юра не напишет ласковых любовных слов про нас :( Только  что-нибудь типа ""спс мск "" #позитив
413994356031623168	#twitter #Louis / Мистер Томлинсон загрустил: /  / 22 - это уже старый :( / _______ / Луи, ты у нас форевер янг http://t.co/3AAFZeVH6X
413994604212412416	#RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #КВН
413994917812514816	Завтра суббота-выходной...а я с*ка учусь...(((( #AutoFollowBack
413995096426971137	И место ..Всё тот же пустырь:( #Astana, #Astanacity
413995346105487360	RT @brisazinec: #RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #К…
413995347820548097	#RT @aberadez: #RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #КВН
413996429238353920	RT @swivevnephree: #RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить (((((((((((…
413997718231859200	RT @boydimiman: #RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #К…
413997760036102144	#RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #КВН
413998060671234049	Надо учить стих :( но это не проблема , вот только вот к завтрашнему дню я могу его забыть #короткаяпамять
413998755479044096	RT @techliroman: #RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #…
413999044759805953	#RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #КВН
413999213165285376	#RT @perchballdemo : То чувство, когда увидел список команд на следующий сезон Высший лиги...как дальше жить ((((((((((( #КВН
414002053174661120	Учить биологию надо, но так не хочется :( #домашняяработа #урокбиология #устныйопрос #лень #многоучить #нуженегкийпараграф #идтинадо #эхэхэх
414004185211088896	#art_wh40k #artemus / Допревозмогался =( http://t.co/DUAHfh8YEW
414012814395981824	Как я могла забыть про, купленную мне чоколадку..o_O #Бедаа...#Хомячитьхомячитьхомячить ^
414014444511825920	На Дожде надпись на экране на английском языке. Забыли русский язык? Или ваши подписчики потребовали?( #твитдождю
414015406278713344	RT @knee77: Зашла на https://t.co/qiiJPuH9Oc  как то печально:( Ни одного нормального говноря, который достоин самсунга. #рокетбанк
414019822843068417	RT @luggaddam: #орлец опять столица пробок? Вторая за день и опять бешеная :( ррр... Куда все едут?
414025062136963072	Каждый день я обещаю себе, что не зайду в контакт, и опять, бля, тут как тут :( #AutoFollowBack
414026699094122496	#следуй #RT Вот так почитаешь ленту, делаешь вывод,- либо только я один нищеброд, либо все вокруг тупо пиздят..((
414027500961161216	Валяться в ванне с пеной и слушать любимых serebro_official, наверно это мой #рай. #today #now #moment… http://t.co/FtWzDy5nPb
414032058189488129	мне по англ 4 выходит потому что я контрольную на 3 написала(((а если бы написала на 4 то вышло бы 5((((#жизнь_боль
414032602115629056	ну вот я допила последнюю каплю чая и теперь моя чашка пуста, как и душа( #FOLLOW
414033381476012032	RT @DaryaBlood: Эх, Ларина...а я тебя так любила...:( #кр_англ #потрачено
414034119585460224	Вот такой я #сука #пунктуальный , даже на ДР умудрился опоздать...(
414034495956738048	Мне понравилось видео Пиар Януковича и сериал Жеребец ( #почитать
414034498200690688	te перестал дружить с Яндексом, уже который день. Печалька :( #почитать
414034849851117568	Блин... Долго не занималась( Наверное и шпагат потеряла:( #жизньболь
414036428243222528	Paraw0Z Папа спит когда они включают. Он спит в зале и тут ничего не слышно,ему повезло:( #test
414039418500956160	Прохождение The Walking Dead Season 2 -  Девочку жалко ((  #4 http://t.co/ErbzzLPJqv
414039740925497344	Видео Рекомендация репетитора. Отзыв ученика об Алексее ( #пост
414040180996046848	На ЧМ в Бразилии все матчи как матчи, и только Англия с Италией будут играть в 5 утра :( #юмор
414040184942899200	#prikol y это точно! 12 лет не могу к этому привыкнуть((
414040231281967104	болею, воспалением любви!!! Осложнение-потеря счастья! =( #RU_FF
414042523208663040	#InstaSize ну скучно мне((( http://t.co/dEDtitWt9p
414045132720447489	Я не представляю свой новый год... Не хочу 5 -6 год поднят засыпать в 23:40 и просыпаться в 04:00 когда уже все бухие... #жизненно. :(
414045434047250432	Домой не поехала;( Эти выходные я отдаю тебе, гребанный курсач! #жизньболь
414049090557980672	#rufollow #PAPAMOFO да ты здесь, только я тебя никогда не увижу и не почуствую твои обьятия:(
414049259453816833	Фбаш испацтала Пейсатель плюс адын /:-( #FF
414049919474106370	Я достала наконец-то старый чемодан с новогодними игрушками, украшаю квартиру - а Мефи пофиг :( #взрослыйкот
414051413044789248	RT @ynikitenko: RT ( @nesvetit: Злодеяние эколога #Витишко заключается, напомню, в том, что он написал на заборе дачи Ткачева, что тот - вор
414052010150084609	RT @ynikitenko: RT ( @nesvetit: Злодеяние эколога #Витишко заключается, напомню, в том, что он написал на заборе дачи Ткачева, что тот - вор
414052357379727360	RT @ynikitenko: RT ( @nesvetit: Злодеяние эколога #Витишко заключается, напомню, в том, что он написал на заборе дачи Ткачева, что тот - вор
414055652743344129	ненавижу 20-ые числа каждого #месяца(((((
414055951684345856	#auchan заботится о сотрудниках :-/ @ сормовская 210 http://t.co/4HOdKgyN19
414056014464286720	RT @ariunkhishigG: #Миний2013-н хамгийн #азгүйявдал бол #онлаймедиа-д Урангоод 100хан саналаар ялагдаж эхний 3-т орж чадаагүй явдал мөн ( ш…
414056368975269888	Официально массовое собрание признано страшнее детской порнографии. Обожаю новые поправки в Конституции( #нахуйрашку
414059263058006016	RT @xananei: Сборной СНГ по вольной борьбе тоже нет в вышке #квн (
414062745735409664	Вот почему так бывает?Те кого мы не любим-любят нас,а тех кого любим мы-нас не любят.....((( #SLEDUI
414062936504950784	Минчанине, чеж вы такие смелые, если бы не менты, акция вообще провалилась бы :( #stopnalog 
414063591164084225	#RT @lera_HF пвах!(((( нет не начну тленить, начну беситься. выгоню бабу, запишу себе кавер и съебусь в закат!!!
414063850196324352	мне вообще не в чем идти на нг:( #безысходность @ sweet home http://t.co/j6OOfzPxU9
414065478366396416	Даже завтра я не высплюсь( #потомучтояводитель
414065977681133568	RT @ariunkhishigG: #Миний2013-н хамгийн #азгүйявдал бол #онлаймедиа-д Урангоод 100хан саналаар ялагдаж эхний 3-т орж чадаагүй явдал мөн ( ш…
414067070939435009	Бывает такое, что нет настроения даже на сон(( #сон
414070355201110016	Бердыева в отставку?! Вы упали дибилы:( #рубин
414070618930561024	RT @buuubbi: Купила с горя, пришла домой, разделась, посмотрела в зеркало и отказалась от этой затеи( #силаволи http://t.co/V18dcKKqWi
414070990067351552	#RT @likycornban: Самое время написать тупой твит про освобождение Ходорковского! Но ещё мало что известно :(
414074375240175616	Как бы странно не звучало, но щас только ночи добрые (( #глубокийсмысл
414076868451528704	Нет, пусть не будет так! #НЕТ , я не хочу, чтоб так было(
414077345411399680	RT @diana_krukova: @nastya__just @444Milka сочувствую:( Всё будет хорошо, надейся самое главное! #КоржикМыСТобой
414083604478582784	АААААА #голос через 10 минут, а я еще не все дела доделала(((((( Бегооооом!!!
414084941962829824	@GARANT ну да, а у кого то общежитие сгорело и студентам не где жить( #Волоколамск
414085497380958210	Холодно-это когда болея пьешь горячий чай,а он  остывает от твоих холодных пальцев. о_О #AutoFollowBack
414085500194934784	#ДЕРМОДЕНЬ сломал мне все планы на выходные((
414087744994803712	Я #хочу РОДИТЬСЯ В ЭПОХУ ПРОЦВЕТАНИЯ РОКА...но я родилась в эпоху репа и попсовеньких тп((
414093436858286080	#Голос опять песня не та что надо!!!!!((((((
414093489774018560	Я везде только слышу и вижу про инстаграм...что он приснился мне прошлой ночью о_О #упоролась
414093581033680897	Устал я... От меня?? Нет.. без тебя ( #AutoFollowBack
414095665187127297	хоть и круто, но не сравнимо с Земфирой =( #Голос
414095895043772416	#Голос мдээээ ( даже не верится, что Шарип не прошёл дальше :(
414097657033154560	Нечаянно упорол котика :( перебрал с котом-баяном #cat #pussy #photo #мимими #instagood #instamood… http://t.co/HyndTjNybd
414098387563077632	Понятно что мальчиковый вариант выигрышный... но Тина мне круче ..и ближе но он может победить(((( #Голос
414098562205904896	Не хочу сдавать на ЕГЭ обязательно лит-ру.Как им объяснить, что с грамматикой у меня хорошо, но я НЕ великий сочинитель?:(#жизнболь
414100297561411584	RT @lizavetkacom: Я #хочу РОДИТЬСЯ В ЭПОХУ ПРОЦВЕТАНИЯ РОКА...но я родилась в эпоху репа и попсовеньких тп((
414100924282699777	Аааа! Завидка, завидка: снова Звери на корпоративе #mailru, а я в этот раз не попадаю..:(
414101269075091457	#ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА Вы все такие добрый (
414101870551261184	#ГОЛОС я буду рыдать, когда выгонят Тину или Антона :(
414102265918541824	RT @BMunkhbat: Хоёр дахь #100 шаасаан, хэх… feels fucking good, goddamn it :-/
414102815154651136	Нет смысла больше смотреть проект;( #Голос
414102862998671362	я сейчас заплаааачу((( #Беляев ушееел(((((
414103486511710209	#АнтонБеляев самый лучший!!!! Но мы не услышим его в финале((( Всё из-за Пелагеи, зрители были за Антона!!
414103687448231936	RT @AnnaChernyack: Как же так :( Беляева выгнали...Пелагея, как ты могла #голос
414104048863047681	@voice1tv #антонбеляев на кого же ты нас оставил?((((
414104409631490048	Я расстройстве... Антона Беляева Пелагея слила... дура... :(( #Голос
414104580687802368	Цветков слился. Вот прямо сейчас... (( #Голос
414105513576894464	RT @lerysechka: Ушел любимый Антон Беляев(( #печальбеда #Голос
414105820960653313	@dikadog_9 грузина тож не пропустят #голос -Билан его подставил спец(((
414106514698543104	RT @Alexeevna_Tonya: моего самого любимого и лучшего на свете Антона Беляева выгнали!!!! фуууууууууууу. я разочаровалась в Пелагеи;( #Голос
414107163603136512	RT @MartaKusakina: Нееет((( Антон... #Голос
414107167479037952	Судя по всему Билан очень хочет что бы прошел дальше Гуралиа :( #Голос
414107289323569152	Немного скучала по этому..(((#дура http://t.co/Gd6an6hLVV
414260793748631552	#RT @zalinafish: #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА а у нас сегодня контрольный диктант по русскому :(
414261455672725504	#RT @zalinafish: #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА а у нас сегодня контрольный диктант по русскому :(
414261709675589633	Химия или жизнь? ( ps. Нахер...я устала. Я хочу спааать...... #жизньболь
414263092349247488	RT @chari_offical: Уезжает моя маленькая:((((((( я буду скучать:(((( #скучашки #отъезд #проводины #больпечаль… http://t.co/2FRyxvdAl9
414263634031034369	Бизнес по-русски: стать дилером #husqwarna, потратиться на рекламу и отказывать клиентам в заказе нужной  техники( http://t.co/sH6MVUKBOM
414265080440958976	Блин,#мтс ну почему так рано меня будете смсками?!:( http://t.co/To6BAfhTPD
414266332579131392	Блин, бедная девочка! Тупой вопрос про Козьму Пруткова!(( #Умники_и_умницы
414266637190459392	...И даже после того, как вы расстались..., ты сидишь и ждёшь когда же он зайдёт в аську? ((( #SLEDUI
414271380130398208	&gt;&gt; Пора обедать, днем поспит, гулять выйдешь - и уже снова темнеет :(( #жалуюсь на самое темное время года
414272796001185793	То чувство, когда ты в детстве рисовал красивее чем сейчас :( http://t.co/tcocyZ9bbS #подслушано
414273387834638336	когда там степуха упадет?( деньги нужны #свфу
414275023630008320	Ну почему,как только соберешься в кои веки проспать ч до 11, в8-30 кому-то срочно нужно попить и мультики?!?!(((   #нетвжызнещястья
414275374785503232	Нога все еще не сдулась и начинает синеть( #TeamToFollow
414275985778151424	Всё #зачёты #сдала *_____* остались #экзамены :( @ Ульяновское училище культуры http://t.co/b9OddwNf5g
414277386905985024	Мну так ниумеит танунах абасцака :~( #TeamFollowback
414279247788654592	из-за того что Настя не пришла в школу, мы не записали трек( #neoclubber
414280488207929345	У меня ангина :(  #читаювзаимно #ВзаимныйФолловинг
414290189532815360	RT @Katya_Tomina: за пять дней до премьеры  спешала поняла, что буду жутко скучать по Мотте((( #печалька #MattSmith #DoctorWho http://t.co/…
414291429788512256	RT @zalinafish: #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА а у нас сегодня контрольный диктант по русскому :(
414292349615755264	Медленно, но верно заболеваю. Мой вам совет — не проваливайтесь по колено в канаву. :( #цитата
414292526300794881	Жалко что здесь нет моих заметок и сообщений :( ну ниче, переживу #интересно
414292707771957248	Вчера на федеральное тестирование, на которое явка студентов должна быть 100%, не явился преподаватель!! Перенесли на январь((  #ИвГу
414293712404246528	RT @23Only12: У меня в квартире все спят о_О 14:07. Пойду наделаю и сожру бутербродиков, ну холодильник держись! Защитить тебя не кому! #по…
414294091254738944	http://t.co/gBvt8fCUny закупка медикаментов ( инсулин-изофан [человеческий генно-инженерный ] #tender
414294491168653312	#новости предложила пожарить яичницу , но никто не одобрил эту идею в 3 часа ночи(((
414295041197477888	Что-же теперь делать? #безысходность:( http://t.co/AntYIcQcPW
414295172122689536	В субботу немецкий два урока подряд  :-( #божевчемяпровинилась
414297771689381888	ты говорил что у нас всё будет хорошо,тогда почему ты ещё с ней?=( #AutoFollowBack
414298310157934592	#новости Засрали тред :( А ведь неплохо начиналось.
414301617941258240	Казань! Нужна помощь щенку! Беднягу облили кислотой, он выжил, но теперь ему нечего есть :( RT, пожалуйста, #Казань! http://t.co/ovVIOHkqWY
414301661755363328	RT @diamulcebus: #хочу поскорее поставить елку в доме, а то совсем нет новогоднего настроения(((((
414305828368547840	Жду дорогого с работы! Эх, пропали выходные!( а сама смотрю#muhteshemuzil
414308512362024960	Медленно, но верно заболеваю. Мой вам совет — не проваливайтесь по колено в канаву. :( #цитата
414308558935953408	В жизни много несправедливости, особенно она кипит в вгу (( #политология
414309402297257984	Отлично. Теперь нас пятеро в классе. Без бро :( #безысходность
414309535767994368	RT @ariunkhishigG: #Миний2013-н хамгийн #азгүйявдал бол #онлаймедиа-д Урангоод 100хан саналаар ялагдаж эхний 3-т орж чадаагүй явдал мөн ( ш…
414312349038698496	#prikols Ох, модем не может работать при 200В в розетке :(
414313648388333568	RT @remo_orcun: #скачать not32 ключи скачать http://t.co/Rt1fUNRff5
414314936547160064	Неделя ужаса. Я буду много нервничать и говорить,что меня отчислят:( #зачеты .
414315105309175808	Я просижу это лето дома, потому - что все друзья уезжают, парня нет.. я лох =( #СледуйЗаМной
414315438282379264	Больше не будет: я по ваааааааам скуууууучала :( ; -а кто сегодня ночью? -я -урааааааа #забралилюбимоедитебезменя :(( http://t.co/fZ39oXeSve
414318746782945280	Упс! Теперь ""зелень"" больше не ""зелень"" ((( Теперь как правильно? ""СИНЬ"" или ""ГОЛУБЕНЬ""??? #100$ @… http://t.co/mphZ6rKljZ
414319335478669312	Утренняя погоня и авария в #орел. Не пейте за рулем(( http://t.co/1rjnUZRQ3x
414322325337559040	#RT @gesmapesdans: #читаювзаимно нууу, любимые, фолловьте меня:( Я ведь всех фолловлю, без исключения
414323061752860672	@Pupenson: @Dorogi43 на трассе #Киров-#Кирово-Чепецк #дтп. Есть пострадавшие :(
414324719413108736	RT @EmilyBzz: Неделя ужаса. Я буду много нервничать и говорить,что меня отчислят:( #зачеты .
414325029606658048	#1 мммм о #да, стихи Маяковского, какой смысл их учить, если все равно рассказываешь как дибил.(
414325443706114048	Наш великий патихард под угрозой! Степе плохо, у Юли конкурс, а у Кати утреник( #чтоделать!?
414325483976028160	хотела с бабушкой посмотреть #IHearYourVoice через телек,  а субтитры не грузятся :((
414325948398706688	#фолловинг Мама забирает симку.говорит что навсегда. Всем пока:-(
414326425542336512	:-/ ну я слушаю все, что со словом интернет. Еще удивилась, какая нахрен торговля инженерной инфраструктурой? Это как вообще? #шутка
414326573462872064	#prikol Жирные волосы такие послушные, жаль что они жирные(
414327746773671936	Фигуры хватило на полтора часа, дети завандалили их(((( #артбюронова http://t.co/l2R75WQfaU
414328055734075392	Кляйни моя без телефона и связи , очень по вам скучает , говорит :( #шутка
414328093856530433	RT @_zasekrecheno: #ЯГОРЖУСЬТЕМЧТОЯРАШЕР А ВДРУГ ОНИ НЕ ПРИЕДУТ В УКРАИНУ :/ :o ;(
414328185459728384	«Новогодний телефон» ( Новогодний утренник для детей 1 младшей #2
414329374217736192	Мне признались в любви я сначала согласилась встречаться потом подумала и отказала я знаю я подлая сука, ну если я его не люблю ( #почитать
414331837348331520	#Окак #Иваново RT @natali373: На детском празднике Встреча Деда Мороза в Иваново прямо у сцены умерла лошадь (( http://t.co/fu7n0UH3Hg
414333866799681536	#шутка Ну вот, золотые рыбки приплыли. Перестанешь тут! :(
414334490690199552	Пирог не удался( у меня кривые руки #cooking #pie http://t.co/8KdSRUUYdW
414335738860167168	#шутка Как хочется конфеток жаль что они ещё в магазине (
414339513797083136	RT @deuspecnigbo: #RT @zalinafish: #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА а у нас сегодня контрольный диктант по русскому :(
414341245310234624	жалко завтра пропущу с Чехами игру( #РоссияФинляндия
414341465498976256	Последствия осенних бурь на #Резинотехника ( прямо над остановкой http://t.co/qYsw1yg3yU
414342290279530496	я дышу  тобой, в последнее время мне так не хватает воздуха....=(( #FF_RU
414343637557051392	Смех смехом, а многие до сих пор ведутся на письма мошенников :( #WoW
414345614181146624	#RT @e_leu: #суббота ....просто ужас!!! :(
414354267487895552	Только что поняла как это сложно отваживать человеку с которым решили идти куда-либо((#ужасноечувство
414356172934631424	КОПИПАСТА ссуцко откуда спиздил креатиф? :_( #FF
414356490959749120	Смешение головного мозга((( #печаль #беда
414357251491504128	Спросил что там надо сдать на следующей неделе и понял, что #@! куда пойду на этих выходных. :(
414357694816849920	Неужели один @Dany_Kvyat будет в 2014 боевым? Сироткин - официально тест, Виталику осталось одно место в Марусе, Кэйтерем вряд ли(( #F1
414357910370533376	#RT @oscontibo: #суббота ....просто ужас!!! :(
414363026943647744	Сейчас получу жирненьких пиздюлей от репика по английскому:( #спасите
414363693972201472	RT @Smusev: Отменить президентство нафиг, парламентская республика, нефиг давать власть в одни руки. ( #Євромайдан live at http://t.co/9xci…
414363879557570560	как убить в себе ревность?! а то еще немного и я потеряю любимую из за єтого дурацкого чувства ревности( #ДостойныеЛюди
414364492156641280	Жалко есть :( #chocolate http://t.co/DYFP7uz2Qu
414365699491241984	Щас пойду спать и пусть мне присниться единорог..., ну или козёл,...бля...опять тебя во сне увижу((( #FF_RU
414366303311241216	3.2... не хватило чуть чуть прям( обидно( но спасибо Кови* #РоссияФинляндия #RUSFIN
414366662494679040	Дед Мороз, подари студенту MacBook Pro 13, Windows уже достал :( Спасибо помощникам @Wylsacom и @AppleJesus за доставку письма. #WylsaМороз
414372984758206464	#ретвит Ой инвалидыыыы...ну только с нами такое может случиться((((
414374298858823680	RT @Horanso_on: кому твит со случайной картинкой?   с:: #RT #RT #RT
414375404070133760	#ЮТэйр тут не тенденция, а система прям ((( В Сургуте совершил аварийную посадку самолет с 97 людьми на борту http://t.co/GqzWJbVtQR
414376293413576705	@dianab_belieber #сука а я влюбилась в парня из своего сна:(
414378307074138112	В Солнцево открыли кафе кондитерку #каркар ... Пирожных набрала на радостях ..а они -деревянные((( в общем , больше туда не оч хоцца
414381640312295425	Тема сисег не раскрыта шозанах испацтула /:-( #FF
414382691585634304	Сидел в деревенской больнице, ждал бабушку и вы не представляете - нашел #Wi-Fi! O_o
414395159196217344	Народ думаю купить #IPad mimi retina 32g +4g в Дубае будет ли он у меня работать в россии( http://t.co/RkQwprGREG #ios 7
414395196994908161	RT @Kirill_Eminem: Эхх..если бы ты был жив!!:( #2pac #легенда http://t.co/ScE2BD9aVn
414395588709728256	Итоги субботы: мне совершенно не идет розовый, а еще нужны белые туфли к новогоднему платью (( #жизньболь #Ярославль #покупочки
414395967207522305	НЕТ! Только не это! Садится зарядка;(( Почему всё так?! #безысходность
414400123368898560	RT @belieber_yana: @dianab_belieber #сука а я влюбилась в парня из своего сна:(
414401558739034112	http://t.co/XJHaApLuhx сейчас  перечитала 9 часть моего фанфика и поняла что я пишу слишком уж слащаво :( #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА
414402534913351680	Вот почему не спится именно в ночь перед экзаменами....( #AutoFollowBack
414404140341952513	купила почти все новогодние подарки, но не хватило денег на платье моей мечты :( #перерасчетприходи #проблемыбелыхлюдей
414405594809118720	Нормально поесть, естественно, некогда((( #работа #тв #всухомятку #германия #берлин #germany #berlin @… http://t.co/QBWExjhWD6
414407129144258560	@e_sivanova Но самое интересное, что в Москве проездом и папа. Но он по плану завтра. Вместе мама с папой не совместимы:((( #детираздора
414409016081928192	жалко, что эти Сорочи без меня( #webcamtoy http://t.co/2pEOe7Urie
414412820647002113	Осталось совсем чуть чуть до нового года,  а его как то не ощущается ;( #грусть_печаль_тоска
414413056530448384	#RT как держать ноги наверху,чтоб не было варикоза??? (уже ставят 1 степень((((
414415062464733184	Жаль,что концерты/стендапы всяких чувачков с #спасибо_ева проходят онли в москве и питере :(
414415158434226176	я не навижу тех поддержку #ТТК я не навижу стабильность ТТК, я ненавижу ТТК!!! но пользуюсь(
414417217301008384	кисе #скучно киса хочет гулять( http://t.co/Rd7g7FnYKd
414418459263385600	На #НТВ маленький мальчик из России,которого не дали усыновить семье из Швейцарии..Так грустно,когда видишь несчастного малыша((((
414418634866692096	RT @97Nastyushka97: @1995_fedorova я точно такой же на той недели проходила #ЗНО(((
414419213940695040	Как же меня достал брат( #webcamtoy http://t.co/9yFMVtIt0M
414420600560427008	Посмотрела 3 серию 5 сезона #Glee, теперь сижу рыдаю(((
414421112164864000	Херрь Зайчатки разума Убей сибя апстену /:-( #Followback
414618865663242240	1-я ничего не помню. 2-так плохо мне еще не было.3-мамка даст мне пизды.(( #жизньболь#мненуженврач#мнетакстыдно
414620417509560320	#sex  уже который день мучаюсь с драйвером для видеокарты.....нихрена, не устанавливается, зараза(((( #секс
414621973155962880	зачем говорить забудь......если я не хочу этого(((( #RU_FF
414622505811202048	#RT @gesmapesdans: #читаювзаимно нууу, любимые, фолловьте меня:( Я ведь всех фолловлю, без исключения
414624617052246016	RT @diamulcebus: #хочу поскорее поставить елку в доме, а то совсем нет новогоднего настроения(((((
414625113787486208	Никто ни хочит получат  от меня #предновогодниеприятности.  Я никому ни нужин :(
414625152937127937	#RT @zalinafish: #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА а у нас сегодня контрольный диктант по русскому :(
414626847146921984	Проснулась сегодня утром, от ужасного запаха, шедшего с кухни!!1 Захожу, а там оказывается бабуля капусту тушит!( #фу #бе
414628144763531265	RT @k_isaeva: Ну что страна двоешников :( капец  Минобр РФ отменило золотые медали http://t.co/rtsoUkHHiH #школа #образование #льготы #меда…
414628862396755968	так не хочется вставать с любимой кроватки #рт;(
414629189313372160	на работе я думала, что все мужики пялятся на мою грудь. а они, оказывается, на бейджике имя читают( #FF_RU
414629500367155200	девки  ну  почему  же  так  больно  любить =((( #FF_RU
414632105759342593	#RT @gesmapesdans: #читаювзаимно нууу, любимые, фолловьте меня:( Я ведь всех фолловлю, без исключения
414633174279667712	Не смогла найти место  где самолетики было бы хорошо видно;( #airport #phuket #thailand #theend… http://t.co/yDnzkTJIFK
414633566107361281	Кофе в #тема ужасен, они даже капучино могут испортить( http://t.co/sHfvsad6Qw
414634639522025472	А сегодняшний воскресный день я проведу с папкой и надеюсь, что всё выучу((( #историярусскогобалета http://t.co/kt8PSbrmJZ
414634725735952384	Встреча должна была быть в 11:30 и ее перенесли на 14:00.Я чуть не уехала в город за 3,5 часа до нее. #ягребаныйнеудачник.Еще и встала в 8;(
414636742999048192	Если будешь ездить слишком быстро, твой мотоцикл действительно прослужит тебе до конца твоих дней....(( #FF_RU
414638051537985536	Ох,тяжелая дорога;( #follows #followme #Odessa #впути #haha #girls http://t.co/jhyX7GY9ke
414640692862791680	RT @amurhc: 0:3((( Алексей Угаров отличился в составе Адмирала. До конца третьего периода осталось 8 минут #Адмирал #Амур #хоккей
414642267639779328	#followback -Фу на тебя.. -спасибо :( #TeamToFollow
414644195899351043	#цитата Искренне жаль Шахтер. Они старались как могли, но сложился самый неблагоприятный расклад в последнем туре. :(
414644410098647040	Уже как 9 лет со мною нет моего любимого папочки( #смерть_забирает_самых_любимых
414645801710018560	#sex  И тут я поняла, что людей, которых я действительно хочу читать, не так уж и много:(
414658074234724353	Лифт. Наша украинская действительность :( Когда же мы научимся не гадить там, где живем? #1
414659117068722176	t #да(( мне кажеься завтра дохуя народу будет #шутка
414664284418113536	RT @DO_OR_PIE_: #эшелонумри #кешаумри #КешаНашаГордость #КешаНасосала фанатики кеши, прочтите. Специально для вас. http://t.co/olWswFCMen
414665258339696640	Я занимаюсь хоть чем, но только не готовлюсь к зачету по истории. :( #ленивая #задница http://t.co/kFViyQ3OnF
414665845730988032	RT @diastelcamont: #суббота ....просто ужас!!! :(
414667235199029248	Девушки бегают за парнями...Как мерзко смотреть на это...А раньше все было по другому....(((( #AutoFollowBack
414667591748440064	они врали мне...жестоко обманывали...жизнь не так прекрасна,как они мне постоянно твердили...(( #FOLLOW
414669797348376576	Ты пишешь красивое и приятное письмо Дедушке Морозу, а оно не помещается в тви :( #WylsaМороз @wylsacom
414670973997031424	#СоюзДирекшионераиЭшелона #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА Я ЕЩЕ ЕЛКУ НЕ НАРЯДИЛ :(
414671329187463168	ааааааа Калыс меня точно сожрееееет((((((((((( будет есть заживоооо #ординатурабрата
414671370539110400	#RT @osenbeautrav: #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА а у нас сегодня контрольный диктант по русскому :(
414673979446935552	#RT знаешь, с каждым днем, все больше плевать, что дальше будет со мной ... :""(
414674554175623168	друзья как лёд.. сначала одно целое а потом начинаю таять( #TEAMFOLLOWBACK
414675248509116416	Я никогда не умела признавать любовь! Но сейчас уже выхода нет( Поэтому... ИДИ К ЧЕРТУ! #RU_FF
414676923097153536	О, неловкий момент, когда круги под глазами больше, чем сами глаза =( #неловкиймомент
414678897410600960	Уже во сне ругаю @Dog_Is_Dead за отсутсвие новостей о них! Это несправедливо! Где вы?:( #dogisdead
414679292254388224	#секс  Через пол часа курить нельзя будет;( #adult
414683302184775680	так впадлу выравнивать( #Pixect http://t.co/pprA3QNG29
414727246235303936	Мучительнее всего это когда заходишь на ЕГО страничку вконтакте....а там СП стоит... но не со мной( #RU_FF
414728726580953088	11 СЕРИЯ #OUAT ПРОСТО ДУШЕРАЗДИРАЮЩАЯ! Я НЕ МОГУ....СЛЕЗЫ ОСТАНОВИТЕСЬ.....ЭТО БЫЛО ПРОСТО УЖАСНО(((
414729864118554624	#следуй #RT Как же лень вставать, а надо(( еще так много дел...(
414734090068578304	Только проснулась и проспала все что можно!( #fuck
414734899590221825	как можно что-то забыть, если тебе постоянно об этом напоминают?( #TEAMFOLLOWBACK
414736333492727810	|Комментарий: Хочу назвать черного котика с зелёными глазами ничего на ум не приходит :||:|| #котэ http://t.co/ZqsOTFcYsk|
414738690498240512	#СоюзДирекшионераиЭшелона #ДИРЕКШИОНЕРФОЛЛОВЬДИРЕКШИОНЕРА Я ЕЩЕ ЕЛКУ НЕ НАРЯДИЛ :(
414739522862059520	Печально видеть таких людей :( #Ходорковский #Поцреоты http://t.co/vmjxmUc1Dn
